cx,cy,n,v
604.00,551.00,2317.00,901.39
602.00,545.00,2317.00,625.00
601.00,435.00,2317.00,800.39
596.00,424.00,2317.00,530.33
589.00,417.00,2317.00,530.33
566.00,367.00,2317.00,2150.58
645.00,371.00,2317.00,5100.55
568.00,432.00,2318.00,3752.08
629.00,411.00,2318.00,976.28
585.00,408.00,2318.00,530.33
592.00,402.00,2318.00,2225.56
633.00,395.00,2318.00,530.33
587.00,380.00,2318.00,1908.04
620.00,474.00,2319.00,2015.56
573.00,469.00,2319.00,4162.71
535.00,447.00,2319.00,2675.12
620.00,440.00,2319.00,2877.72
633.00,428.00,2319.00,1700.18
532.00,424.00,2319.00,5221.65
559.00,420.00,2319.00,728.87
550.00,413.00,2319.00,1776.58
555.00,390.00,2319.00,883.88
578.00,377.00,2319.00,1328.77
592.00,426.00,2319.00,530.33
587.00,420.00,2319.00,976.28
566.00,405.00,2319.00,1397.54
618.00,395.00,2319.00,728.87
617.00,393.00,2319.00,625.00
621.00,388.00,2319.00,625.00
608.00,391.00,2319.00,1286.95
605.00,385.00,2319.00,1075.29
605.00,378.00,2319.00,530.33
606.00,377.00,2319.00,530.33
595.00,450.00,2320.00,2775.45
576.00,445.00,2320.00,4081.21
592.00,429.00,2320.00,2128.67
554.00,407.00,2320.00,530.33
593.00,407.00,2320.00,530.33
589.00,399.00,2320.00,530.33
564.00,397.00,2320.00,6037.64
512.00,393.00,2320.00,3644.34
556.00,381.00,2320.00,1976.42
605.00,317.00,2320.00,3760.40
588.00,486.00,2321.00,6217.42
594.00,454.00,2321.00,976.28
620.00,421.00,2321.00,530.33
587.00,420.00,2321.00,1152.44
564.00,385.00,2321.00,1457.74
541.00,382.00,2321.00,1060.66
686.00,353.00,2321.00,5075.99
603.00,468.00,2322.00,625.00
627.00,467.00,2322.00,800.39
616.00,456.00,2322.00,707.11
540.00,430.00,2322.00,625.00
604.00,432.00,2322.00,1566.25
557.00,424.00,2322.00,800.39
547.00,424.00,2322.00,1677.05
533.00,423.00,2322.00,976.28
576.00,410.00,2322.00,901.39
583.00,404.00,2322.00,707.11
619.00,392.00,2322.00,625.00
582.00,447.00,2322.00,625.00
585.00,429.00,2322.00,1802.78
578.00,380.00,2322.00,5376.45
587.00,390.00,2322.00,530.33
586.00,389.00,2322.00,530.33
605.00,485.00,2323.00,1007.78
615.00,458.00,2323.00,901.39
574.00,440.00,2323.00,1179.25
587.00,422.00,2323.00,707.11
665.00,411.00,2323.00,625.00
630.00,400.00,2323.00,1152.44
566.00,394.00,2323.00,625.00
674.00,401.00,2323.00,5706.36
660.00,401.00,2323.00,625.00
620.00,390.00,2323.00,707.11
586.00,404.00,2323.00,530.33
585.00,403.00,2323.00,530.33
592.00,376.00,2323.00,2125.00
600.00,371.00,2323.00,1525.82
618.00,436.00,2324.00,2211.48
594.00,424.00,2324.00,625.00
573.00,424.00,2324.00,2325.13
603.00,384.00,2324.00,530.33
555.00,392.00,2324.00,3923.09
594.00,424.00,2325.00,883.88
563.00,410.00,2325.00,976.28
559.00,404.00,2325.00,530.33
656.00,399.00,2325.00,2704.16
612.00,394.00,2325.00,530.33
634.00,381.00,2325.00,901.39
587.00,376.00,2325.00,2253.47
604.00,374.00,2325.00,4190.76
606.00,357.00,2325.00,1346.29
617.00,462.00,2326.00,3365.73
620.00,445.00,2326.00,1328.77
615.00,435.00,2326.00,530.33
622.00,431.00,2326.00,800.39
552.00,423.00,2326.00,3377.31
579.00,409.00,2326.00,530.33
587.00,405.00,2326.00,530.33
585.00,404.00,2326.00,530.33
596.00,404.00,2326.00,1590.99
585.00,400.00,2326.00,530.33
579.00,397.00,2326.00,1629.80
685.00,389.00,2326.00,2236.07
599.00,379.00,2326.00,625.00
594.00,370.00,2326.00,1179.25
633.00,418.00,2327.00,1007.78
666.00,410.00,2327.00,800.39
516.00,409.00,2327.00,2462.21
541.00,407.00,2327.00,1250.00
656.00,403.00,2327.00,1152.44
642.00,403.00,2327.00,1776.58
559.00,397.00,2327.00,625.00
507.00,390.00,2327.00,3599.05
711.00,385.00,2327.00,1903.94
565.00,385.00,2327.00,1457.74
593.00,375.00,2327.00,3644.34
621.00,430.00,2327.00,1007.78
561.00,420.00,2327.00,530.33
618.00,398.00,2327.00,625.00
599.00,393.00,2327.00,530.33
603.00,351.00,2327.00,2236.07
581.00,433.00,2328.00,530.33
593.00,443.00,2328.00,4140.12
573.00,427.00,2328.00,1328.77
588.00,426.00,2328.00,1767.77
545.00,414.00,2328.00,883.88
569.00,411.00,2328.00,1250.00
580.00,408.00,2328.00,1237.44
581.00,397.00,2328.00,1179.25
479.00,398.00,2328.00,1286.95
562.00,396.00,2328.00,1425.22
537.00,404.00,2328.00,3575.09
654.00,386.00,2328.00,976.28
622.00,413.00,2328.00,728.87
539.00,357.00,2328.00,707.11
600.00,347.00,2328.00,1286.95
616.00,343.00,2328.00,976.28
660.00,351.00,2328.00,5685.78
543.00,339.00,2328.00,6114.79
632.00,456.00,2329.00,1286.95
638.00,444.00,2329.00,1457.74
648.00,435.00,2329.00,800.39
639.00,433.00,2329.00,707.11
584.00,417.00,2329.00,1152.44
543.00,406.00,2329.00,707.11
598.00,399.00,2329.00,625.00
513.00,384.00,2329.00,1525.82
611.00,380.00,2329.00,1007.78
596.00,410.00,2329.00,707.11
594.00,408.00,2329.00,530.33
634.00,407.00,2329.00,1075.29
638.00,404.00,2329.00,530.33
644.00,402.00,2329.00,976.28
634.00,400.00,2329.00,530.33
635.00,399.00,2329.00,530.33
641.00,396.00,2329.00,1845.60
611.00,393.00,2329.00,530.33
625.00,391.00,2329.00,530.33
620.00,392.00,2329.00,1231.11
646.00,388.00,2329.00,530.33
632.00,386.00,2329.00,625.00
625.00,383.00,2329.00,1328.77
647.00,358.00,2329.00,3300.09
682.00,316.00,2329.00,1152.44
699.00,302.00,2329.00,3905.12
644.00,506.00,2330.00,5652.71
668.00,491.00,2330.00,5304.77
642.00,460.00,2330.00,707.11
624.00,444.00,2330.00,1179.25
660.00,447.00,2330.00,5392.41
658.00,447.00,2330.00,1858.26
620.00,434.00,2330.00,625.00
597.00,430.00,2330.00,901.39
634.00,422.00,2330.00,1352.08
700.00,379.00,2330.00,6320.85
590.00,367.00,2330.00,976.28
665.00,367.00,2330.00,3644.34
613.00,372.00,2330.00,5167.51
647.00,378.00,2330.00,530.33
649.00,377.00,2330.00,800.39
640.00,375.00,2330.00,530.33
639.00,367.00,2330.00,901.39
636.00,553.00,2331.00,625.00
629.00,446.00,2331.00,883.88
591.00,440.00,2331.00,976.28
582.00,439.00,2331.00,1505.20
597.00,433.00,2331.00,800.39
591.00,392.00,2331.00,800.39
597.00,385.00,2331.00,1075.29
633.00,376.00,2331.00,800.39
716.00,371.00,2331.00,1060.66
628.00,429.00,2331.00,707.11
620.00,428.00,2331.00,530.33
629.00,421.00,2331.00,1231.11
632.00,414.00,2331.00,901.39
592.00,412.00,2331.00,1681.70
635.00,405.00,2331.00,625.00
632.00,400.00,2331.00,1286.95
603.00,397.00,2331.00,625.00
623.00,369.00,2331.00,1007.78
762.00,356.00,2331.00,3633.61
590.00,480.00,2332.00,5779.81
671.00,464.00,2332.00,1858.26
618.00,459.00,2332.00,976.28
605.00,456.00,2332.00,2069.12
681.00,444.00,2332.00,707.11
644.00,440.00,2332.00,625.00
632.00,446.00,2332.00,4759.86
558.00,419.00,2332.00,976.28
678.00,412.00,2332.00,800.39
666.00,409.00,2332.00,530.33
572.00,390.00,2332.00,901.39
551.00,378.00,2332.00,530.33
789.00,369.00,2332.00,2034.85
562.00,365.00,2332.00,707.11
555.00,405.00,2332.00,530.33
548.00,403.00,2332.00,951.97
539.00,401.00,2332.00,625.00
536.00,400.00,2332.00,728.87
532.00,399.00,2332.00,530.33
548.00,396.00,2332.00,625.00
550.00,387.00,2332.00,625.00
548.00,386.00,2332.00,530.33
641.00,354.00,2332.00,2907.43
563.00,348.00,2332.00,530.33
549.00,354.00,2332.00,2744.31
570.00,441.00,2332.00,530.33
592.00,439.00,2332.00,530.33
563.00,440.00,2332.00,800.39
593.00,438.00,2332.00,625.00
577.00,436.00,2332.00,1425.22
566.00,429.00,2332.00,1118.03
654.00,413.00,2332.00,530.33
587.00,410.00,2332.00,976.28
651.00,407.00,2332.00,3300.09
593.00,400.00,2332.00,530.33
588.00,393.00,2332.00,530.33
587.00,392.00,2332.00,530.33
586.00,391.00,2332.00,530.33
643.00,390.00,2332.00,530.33
585.00,390.00,2332.00,530.33
653.00,389.00,2332.00,530.33
598.00,387.00,2332.00,707.11
596.00,385.00,2332.00,530.33
664.00,383.00,2332.00,530.33
583.00,384.00,2332.00,1397.54
600.00,377.00,2332.00,530.33
586.00,368.00,2332.00,976.28
585.00,359.00,2332.00,838.53
580.00,353.00,2332.00,1629.80
599.00,341.00,2332.00,1179.25
626.00,334.00,2332.00,5942.43
458.00,494.00,2333.00,1767.77
474.00,483.00,2333.00,1700.18
517.00,478.00,2333.00,3712.31
495.00,468.00,2333.00,800.39
535.00,467.00,2333.00,1677.05
587.00,442.00,2333.00,1505.20
607.00,436.00,2333.00,976.28
636.00,432.00,2333.00,976.28
583.00,432.00,2333.00,2564.79
644.00,402.00,2333.00,2427.06
627.00,366.00,2333.00,1457.74
620.00,348.00,2333.00,1179.25
628.00,347.00,2333.00,1286.95
570.00,355.00,2333.00,3850.73
683.00,344.00,2333.00,800.39
675.00,345.00,2333.00,1060.66
619.00,339.00,2333.00,883.88
652.00,331.00,2333.00,3051.64
573.00,408.00,2333.00,1060.66
572.00,400.00,2333.00,530.33
625.00,399.00,2333.00,530.33
599.00,402.00,2333.00,1425.22
630.00,389.00,2333.00,530.33
601.00,389.00,2333.00,2034.85
610.00,387.00,2333.00,2095.38
599.00,377.00,2333.00,1118.03
605.00,371.00,2333.00,530.33
614.00,364.00,2333.00,625.00
615.00,360.00,2333.00,530.33
612.00,354.00,2333.00,530.33
543.00,310.00,2333.00,5235.10
591.00,227.00,2333.00,7110.73
622.00,469.00,2334.00,3134.98
529.00,460.00,2334.00,625.00
624.00,450.00,2334.00,2015.56
600.00,448.00,2334.00,1802.78
542.00,437.00,2334.00,2855.91
630.00,430.00,2334.00,1858.26
628.00,430.00,2334.00,530.33
646.00,427.00,2334.00,3716.52
574.00,418.00,2334.00,1903.94
561.00,423.00,2334.00,2963.32
526.00,432.00,2334.00,5816.20
528.00,422.00,2334.00,530.33
587.00,413.00,2334.00,1600.78
526.00,411.00,2334.00,625.00
656.00,411.00,2334.00,1681.70
583.00,406.00,2334.00,707.11
576.00,404.00,2334.00,1328.77
560.00,390.00,2334.00,2225.56
587.00,381.00,2334.00,3186.89
593.00,440.00,2334.00,530.33
591.00,428.00,2334.00,530.33
589.00,426.00,2334.00,625.00
592.00,424.00,2334.00,530.33
625.00,403.00,2334.00,530.33
623.00,397.00,2334.00,530.33
624.00,396.00,2334.00,530.33
617.00,395.00,2334.00,2636.88
606.00,386.00,2334.00,625.00
567.00,357.00,2334.00,3242.78
540.00,345.00,2334.00,530.33
609.00,358.00,2334.00,3850.73
562.00,331.00,2334.00,883.88
661.00,319.00,2334.00,901.39
658.00,290.00,2334.00,530.33
610.00,297.00,2334.00,3883.06
662.00,292.00,2334.00,4802.34
527.00,483.00,2335.00,707.11
580.00,475.00,2335.00,707.11
533.00,471.00,2335.00,2531.06
642.00,453.00,2335.00,1681.70
523.00,439.00,2335.00,625.00
672.00,443.00,2335.00,3952.85
642.00,435.00,2335.00,800.39
639.00,440.00,2335.00,4140.12
600.00,434.00,2335.00,901.39
558.00,420.00,2335.00,1802.78
556.00,406.00,2335.00,1802.78
627.00,396.00,2335.00,707.11
620.00,380.00,2335.00,1736.56
623.00,416.00,2335.00,530.33
594.00,414.00,2335.00,728.87
627.00,409.00,2335.00,625.00
622.00,405.00,2335.00,530.33
614.00,399.00,2335.00,1152.44
611.00,394.00,2335.00,530.33
553.00,335.00,2335.00,4868.59
578.00,500.00,2336.00,3952.85
678.00,470.00,2336.00,800.39
567.00,471.00,2336.00,1250.00
667.00,451.00,2336.00,1414.21
550.00,449.00,2336.00,625.00
588.00,440.00,2336.00,625.00
576.00,444.00,2336.00,2928.84
617.00,444.00,2336.00,3242.78
546.00,439.00,2336.00,2564.79
588.00,432.00,2336.00,530.33
581.00,430.00,2336.00,625.00
591.00,426.00,2336.00,976.28
560.00,421.00,2336.00,2601.08
536.00,418.00,2336.00,1956.56
627.00,399.00,2336.00,800.39
598.00,387.00,2336.00,901.39
641.00,384.00,2336.00,883.88
583.00,391.00,2336.00,3809.94
623.00,378.00,2336.00,1457.74
614.00,369.00,2336.00,625.00
563.00,378.00,2336.00,4751.64
605.00,372.00,2336.00,6388.47
611.00,384.00,2336.00,530.33
581.00,534.00,2337.00,1677.05
590.00,529.00,2337.00,883.88
645.00,496.00,2337.00,625.00
660.00,495.00,2337.00,1152.44
630.00,486.00,2337.00,1956.56
624.00,488.00,2337.00,2455.86
650.00,491.00,2337.00,4417.65
621.00,477.00,2337.00,901.39
615.00,477.00,2337.00,1007.78
641.00,469.00,2337.00,625.00
603.00,455.00,2337.00,530.33
577.00,444.00,2337.00,800.39
584.00,429.00,2337.00,2125.00
688.00,423.00,2337.00,1179.25
583.00,418.00,2337.00,728.87
571.00,419.00,2337.00,1425.22
522.00,418.00,2337.00,883.88
578.00,411.00,2337.00,1908.04
657.00,401.00,2337.00,530.33
570.00,395.00,2337.00,1075.29
586.00,394.00,2337.00,1237.44
658.00,390.00,2337.00,800.39
634.00,390.00,2337.00,976.28
593.00,387.00,2337.00,1414.21
622.00,451.00,2337.00,1741.05
619.00,444.00,2337.00,625.00
612.00,439.00,2337.00,530.33
618.00,437.00,2337.00,530.33
632.00,435.00,2337.00,625.00
651.00,430.00,2337.00,1858.26
599.00,422.00,2337.00,530.33
645.00,418.00,2337.00,3581.64
649.00,418.00,2337.00,707.11
648.00,408.00,2337.00,530.33
642.00,408.00,2337.00,707.11
640.00,405.00,2337.00,530.33
644.00,405.00,2337.00,728.87
644.00,396.00,2337.00,1152.44
647.00,393.00,2337.00,530.33
649.00,392.00,2337.00,530.33
669.00,516.00,2338.00,4823.45
617.00,444.00,2338.00,1328.77
603.00,446.00,2338.00,2795.08
644.00,430.00,2338.00,976.28
528.00,424.00,2338.00,2576.94
632.00,416.00,2338.00,707.11
579.00,411.00,2338.00,625.00
561.00,391.00,2338.00,3300.09
591.00,404.00,2338.00,530.33
589.00,403.00,2338.00,901.39
618.00,376.00,2338.00,800.39
591.00,383.00,2338.00,2853.18
634.00,375.00,2338.00,976.28
617.00,307.00,2338.00,901.39
611.00,299.00,2338.00,2627.97
699.00,568.00,2339.00,3816.08
623.00,428.00,2339.00,625.00
643.00,427.00,2339.00,1118.03
632.00,430.00,2339.00,1457.74
562.00,422.00,2339.00,625.00
572.00,425.00,2339.00,3377.31
662.00,417.00,2339.00,2358.50
654.00,390.00,2339.00,883.88
664.00,388.00,2339.00,800.39
604.00,385.00,2339.00,530.33
668.00,379.00,2339.00,1767.77
602.00,371.00,2339.00,2095.38
586.00,387.00,2339.00,1060.66
574.00,383.00,2339.00,530.33
580.00,380.00,2339.00,976.28
665.00,367.00,2339.00,1736.56
710.00,641.00,2340.00,625.00
707.00,611.00,2340.00,800.39
700.00,593.00,2340.00,1237.44
740.00,585.00,2340.00,901.39
721.00,611.00,2340.00,625.00
720.00,609.00,2340.00,530.33
729.00,599.00,2340.00,728.87
731.00,598.00,2340.00,530.33
723.00,593.00,2340.00,625.00
724.00,591.00,2340.00,530.33
551.00,454.00,2340.00,4025.31
592.00,455.00,2340.00,3691.21
557.00,441.00,2340.00,530.33
634.00,445.00,2340.00,2481.18
563.00,442.00,2340.00,1060.66
615.00,440.00,2340.00,800.39
573.00,463.00,2340.00,7721.72
555.00,432.00,2340.00,1397.54
636.00,420.00,2340.00,1600.78
539.00,416.00,2340.00,2253.47
643.00,407.00,2340.00,1286.95
636.00,402.00,2340.00,883.88
630.00,401.00,2340.00,883.88
567.00,408.00,2340.00,2627.97
604.00,388.00,2340.00,1802.78
598.00,430.00,2340.00,530.33
599.00,429.00,2340.00,530.33
596.00,424.00,2340.00,530.33
586.00,400.00,2340.00,530.33
584.00,398.00,2340.00,883.88
606.00,377.00,2340.00,1118.03
634.00,366.00,2340.00,4229.73
715.00,662.00,2341.00,800.39
719.00,623.00,2341.00,1566.25
551.00,506.00,2341.00,2809.03
573.00,477.00,2341.00,625.00
582.00,473.00,2341.00,800.39
592.00,460.00,2341.00,728.87
597.00,458.00,2341.00,625.00
563.00,460.00,2341.00,2050.15
579.00,447.00,2341.00,530.33
655.00,443.00,2341.00,2298.10
562.00,436.00,2341.00,530.33
539.00,437.00,2341.00,707.11
644.00,416.00,2341.00,1700.18
588.00,410.00,2341.00,707.11
454.00,399.00,2341.00,800.39
473.00,396.00,2341.00,1250.00
628.00,395.00,2341.00,1566.25
608.00,391.00,2341.00,800.39
639.00,391.00,2341.00,2388.12
621.00,435.00,2341.00,530.33
626.00,420.00,2341.00,625.00
624.00,419.00,2341.00,625.00
623.00,405.00,2341.00,530.33
597.00,403.00,2341.00,901.39
463.00,382.00,2341.00,1286.95
588.00,372.00,2341.00,800.39
567.00,518.00,2342.00,1346.29
562.00,513.00,2342.00,901.39
680.00,446.00,2342.00,883.88
650.00,435.00,2342.00,883.88
671.00,438.00,2342.00,6350.44
571.00,424.00,2342.00,2648.70
657.00,419.00,2342.00,1700.18
639.00,415.00,2342.00,883.88
464.00,401.00,2342.00,976.28
563.00,399.00,2342.00,1681.70
371.00,393.00,2342.00,707.11
448.00,379.00,2342.00,883.88
632.00,377.00,2342.00,901.39
618.00,433.00,2342.00,707.11
625.00,431.00,2342.00,530.33
626.00,427.00,2342.00,1976.42
589.00,413.00,2342.00,530.33
628.00,405.00,2342.00,800.39
631.00,402.00,2342.00,625.00
626.00,401.00,2342.00,530.33
595.00,401.00,2342.00,530.33
594.00,400.00,2342.00,625.00
617.00,391.00,2342.00,530.33
594.00,392.00,2342.00,1566.25
555.00,476.00,2343.00,1060.66
629.00,443.00,2343.00,800.39
529.00,427.00,2343.00,6128.83
565.00,423.00,2343.00,976.28
663.00,422.00,2343.00,4048.53
642.00,420.00,2343.00,530.33
582.00,419.00,2343.00,707.11
445.00,420.00,2343.00,3043.95
576.00,407.00,2343.00,883.88
440.00,402.00,2343.00,707.11
584.00,396.00,2343.00,883.88
620.00,376.00,2343.00,1681.70
421.00,576.00,2344.00,707.11
425.00,422.00,2344.00,800.39
459.00,422.00,2344.00,1414.21
410.00,424.00,2344.00,2809.03
582.00,411.00,2344.00,976.28
623.00,420.00,2344.00,530.33
545.00,376.00,2344.00,530.33
627.00,369.00,2344.00,901.39
584.00,352.00,2344.00,1328.77
558.00,321.00,2344.00,1802.78
731.00,276.00,2344.00,3535.53
357.00,624.00,2345.00,901.39
384.00,629.00,2345.00,2907.43
373.00,620.00,2345.00,4776.24
370.00,600.00,2345.00,625.00
621.00,436.00,2345.00,625.00
613.00,436.00,2345.00,530.33
590.00,431.00,2345.00,1286.95
462.00,425.00,2345.00,976.28
387.00,422.00,2345.00,1736.56
651.00,421.00,2345.00,1152.44
641.00,420.00,2345.00,883.88
634.00,420.00,2345.00,1075.29
600.00,397.00,2345.00,625.00
753.00,257.00,2345.00,1776.58
342.00,649.00,2346.00,2481.18
628.00,468.00,2346.00,1352.08
621.00,462.00,2346.00,1858.26
657.00,450.00,2346.00,1505.20
630.00,445.00,2346.00,1425.22
618.00,439.00,2346.00,1237.44
375.00,426.00,2346.00,1328.77
668.00,423.00,2346.00,2050.15
522.00,408.00,2346.00,3020.76
645.00,401.00,2346.00,1629.80
631.00,430.00,2346.00,707.11
628.00,427.00,2346.00,976.28
581.00,418.00,2346.00,951.97
586.00,401.00,2346.00,625.00
594.00,400.00,2346.00,883.88
596.00,398.00,2346.00,530.33
673.00,366.00,2346.00,2704.16
681.00,356.00,2346.00,530.33
683.00,351.00,2346.00,530.33
763.00,253.00,2346.00,1075.29
329.00,667.00,2347.00,1776.58
603.00,453.00,2347.00,2404.42
628.00,434.00,2347.00,976.28
590.00,441.00,2347.00,3154.86
370.00,430.00,2347.00,976.28
581.00,424.00,2347.00,1152.44
590.00,410.00,2347.00,728.87
622.00,396.00,2347.00,625.00
626.00,380.00,2347.00,800.39
617.00,427.00,2347.00,530.33
614.00,426.00,2347.00,530.33
623.00,422.00,2347.00,530.33
630.00,404.00,2347.00,625.00
633.00,402.00,2347.00,1060.66
554.00,363.00,2347.00,800.39
567.00,371.00,2347.00,3986.30
566.00,355.00,2347.00,1352.08
585.00,360.00,2347.00,3575.09
323.00,679.00,2348.00,1179.25
620.00,451.00,2348.00,1075.29
603.00,439.00,2348.00,625.00
584.00,432.00,2348.00,1328.77
643.00,429.00,2348.00,883.88
639.00,423.00,2348.00,883.88
639.00,408.00,2348.00,800.39
595.00,397.00,2348.00,707.11
611.00,395.00,2348.00,901.39
622.00,427.00,2348.00,800.39
599.00,386.00,2348.00,3194.23
624.00,488.00,2349.00,530.33
639.00,482.00,2349.00,2186.61
622.00,470.00,2349.00,1286.95
640.00,453.00,2349.00,976.28
606.00,451.00,2349.00,976.28
617.00,450.00,2349.00,1060.66
635.00,448.00,2349.00,901.39
641.00,432.00,2349.00,1425.22
583.00,425.00,2349.00,976.28
590.00,422.00,2349.00,625.00
566.00,418.00,2349.00,800.39
575.00,418.00,2349.00,1250.00
587.00,414.00,2349.00,625.00
658.00,413.00,2349.00,800.39
622.00,393.00,2349.00,707.11
625.00,428.00,2349.00,625.00
633.00,418.00,2349.00,530.33
635.00,417.00,2349.00,530.33
631.00,412.00,2349.00,625.00
635.00,411.00,2349.00,625.00
637.00,410.00,2349.00,625.00
632.00,406.00,2349.00,901.39
586.00,399.00,2349.00,530.33
650.00,380.00,2349.00,3201.56
606.00,453.00,2350.00,1118.03
594.00,454.00,2350.00,2125.00
640.00,445.00,2350.00,1060.66
590.00,437.00,2350.00,883.88
569.00,437.00,2350.00,707.11
640.00,424.00,2350.00,1457.74
632.00,408.00,2350.00,1237.44
633.00,400.00,2350.00,1060.66
558.00,411.00,2350.00,6600.19
597.00,385.00,2350.00,625.00
651.00,389.00,2350.00,3005.20
622.00,396.00,2350.00,530.33
623.00,395.00,2350.00,530.33
594.00,358.00,2350.00,838.53
678.00,348.00,2350.00,1152.44
571.00,356.00,2350.00,4160.83
583.00,345.00,2350.00,4304.79
542.00,463.00,2351.00,3729.11
629.00,450.00,2351.00,2474.87
567.00,438.00,2351.00,883.88
629.00,435.00,2351.00,2515.58
639.00,422.00,2351.00,1250.00
549.00,420.00,2351.00,3125.00
565.00,404.00,2351.00,1152.44
640.00,400.00,2351.00,530.33
667.00,406.00,2351.00,2877.72
623.00,398.00,2351.00,800.39
631.00,401.00,2351.00,1908.04
568.00,390.00,2351.00,1152.44
600.00,384.00,2351.00,728.87
585.00,417.00,2351.00,530.33
591.00,408.00,2351.00,530.33
585.00,390.00,2351.00,530.33
624.00,381.00,2351.00,3043.95
546.00,344.00,2351.00,3201.56
579.00,312.00,2351.00,1736.56
601.00,482.00,2352.00,1976.42
620.00,466.00,2352.00,2404.42
632.00,455.00,2352.00,1600.78
536.00,445.00,2352.00,728.87
608.00,437.00,2352.00,1457.74
617.00,435.00,2352.00,1681.70
534.00,425.00,2352.00,800.39
505.00,422.00,2352.00,530.33
489.00,418.00,2352.00,976.28
548.00,428.00,2352.00,5329.75
518.00,417.00,2352.00,7871.03
529.00,401.00,2352.00,3225.87
535.00,400.00,2352.00,625.00
569.00,394.00,2352.00,1505.20
600.00,382.00,2352.00,728.87
635.00,377.00,2352.00,1908.04
630.00,417.00,2352.00,625.00
604.00,397.00,2352.00,1328.77
527.00,362.00,2352.00,4373.21
517.00,479.00,2353.00,1566.25
539.00,476.00,2353.00,4065.86
557.00,467.00,2353.00,1250.00
578.00,463.00,2353.00,3154.86
615.00,453.00,2353.00,1118.03
547.00,444.00,2353.00,1328.77
592.00,434.00,2353.00,976.28
570.00,434.00,2353.00,1776.58
562.00,426.00,2353.00,1397.54
584.00,424.00,2353.00,2128.67
628.00,413.00,2353.00,800.39
569.00,449.00,2353.00,530.33
582.00,405.00,2353.00,1060.66
593.00,395.00,2353.00,530.33
614.00,396.00,2353.00,901.39
525.00,478.00,2354.00,3889.09
567.00,450.00,2354.00,800.39
562.00,448.00,2354.00,4952.90
625.00,431.00,2354.00,901.39
644.00,399.00,2354.00,883.88
637.00,396.00,2354.00,800.39
601.00,393.00,2354.00,530.33
504.00,496.00,2355.00,2388.12
490.00,487.00,2355.00,5062.11
563.00,465.00,2355.00,1741.05
553.00,451.00,2355.00,976.28
566.00,434.00,2355.00,625.00
555.00,434.00,2355.00,901.39
633.00,405.00,2355.00,1802.78
585.00,402.00,2355.00,800.39
595.00,351.00,2355.00,2752.84
628.00,365.00,2355.00,6483.15
645.00,340.00,2355.00,3194.23
475.00,520.00,2356.00,707.11
441.00,517.00,2356.00,3475.36
491.00,506.00,2356.00,728.87
510.00,506.00,2356.00,1629.80
579.00,443.00,2356.00,1060.66
558.00,440.00,2356.00,1976.42
621.00,433.00,2356.00,530.33
637.00,401.00,2356.00,707.11
624.00,423.00,2356.00,530.33
595.00,419.00,2356.00,530.33
582.00,403.00,2356.00,2752.84
422.00,539.00,2357.00,901.39
405.00,533.00,2357.00,3970.60
551.00,477.00,2357.00,3271.56
623.00,460.00,2357.00,2853.18
544.00,447.00,2357.00,1858.26
631.00,444.00,2357.00,1250.00
643.00,430.00,2357.00,800.39
633.00,429.00,2357.00,1352.08
587.00,397.00,2357.00,1152.44
629.00,381.00,2357.00,707.11
624.00,371.00,2357.00,901.39
597.00,425.00,2357.00,530.33
633.00,417.00,2357.00,625.00
396.00,529.00,2358.00,1075.29
640.00,471.00,2358.00,800.39
658.00,462.00,2358.00,1075.29
597.00,451.00,2358.00,1286.95
624.00,448.00,2358.00,625.00
654.00,429.00,2358.00,707.11
660.00,417.00,2358.00,883.88
679.00,414.00,2358.00,1152.44
518.00,418.00,2358.00,3363.41
532.00,407.00,2358.00,2683.86
663.00,404.00,2358.00,3094.85
499.00,390.00,2358.00,530.33
628.00,438.00,2358.00,530.33
630.00,437.00,2358.00,625.00
646.00,425.00,2358.00,530.33
631.00,414.00,2358.00,530.33
629.00,401.00,2358.00,530.33
633.00,399.00,2358.00,530.33
594.00,399.00,2358.00,838.53
634.00,398.00,2358.00,625.00
621.00,398.00,2358.00,1908.04
591.00,397.00,2358.00,901.39
615.00,394.00,2358.00,625.00
595.00,392.00,2358.00,530.33
589.00,393.00,2358.00,800.39
587.00,391.00,2358.00,530.33
601.00,391.00,2358.00,883.88
586.00,390.00,2358.00,530.33
609.00,392.00,2358.00,1305.04
608.00,387.00,2358.00,530.33
617.00,382.00,2358.00,800.39
599.00,334.00,2358.00,1237.44
641.00,337.00,2358.00,6325.79
638.00,346.00,2358.00,625.00
639.00,343.00,2358.00,625.00
640.00,341.00,2358.00,625.00
641.00,338.00,2358.00,530.33
642.00,336.00,2358.00,530.33
643.00,334.00,2358.00,530.33
644.00,331.00,2358.00,530.33
560.00,314.00,2358.00,7037.84
562.00,452.00,2359.00,800.39
696.00,454.00,2359.00,2981.72
573.00,450.00,2359.00,1845.60
625.00,460.00,2359.00,5755.43
619.00,469.00,2359.00,530.33
588.00,443.00,2359.00,1776.58
569.00,442.00,2359.00,1681.70
534.00,422.00,2359.00,530.33
541.00,418.00,2359.00,530.33
662.00,413.00,2359.00,3204.00
553.00,416.00,2359.00,2752.84
635.00,397.00,2359.00,800.39
600.00,386.00,2359.00,530.33
598.00,378.00,2359.00,530.33
509.00,383.00,2359.00,5942.43
547.00,386.00,2359.00,7546.73
601.00,372.00,2359.00,3225.87
594.00,420.00,2359.00,901.39
