cx,cy,n,v
542.00,492.00,1679.00,1075.29
501.00,492.00,1679.00,883.88
480.00,492.00,1679.00,1741.05
511.00,487.00,1679.00,800.39
520.00,479.00,1679.00,1956.56
493.00,481.00,1679.00,3482.10
488.00,471.00,1679.00,883.88
514.00,464.00,1679.00,1625.00
568.00,455.00,1679.00,800.39
504.00,452.00,1679.00,2404.42
489.00,449.00,1679.00,1736.56
582.00,444.00,1679.00,1505.20
506.00,432.00,1679.00,728.87
524.00,423.00,1679.00,800.39
555.00,492.00,1679.00,625.00
555.00,479.00,1679.00,530.33
539.00,481.00,1679.00,1328.77
525.00,447.00,1679.00,976.28
522.00,445.00,1679.00,625.00
531.00,436.00,1679.00,800.39
569.00,380.00,1679.00,1397.54
528.00,507.00,1680.00,3952.85
529.00,502.00,1680.00,901.39
530.00,491.00,1680.00,625.00
528.00,486.00,1680.00,530.33
568.00,478.00,1680.00,625.00
587.00,473.00,1680.00,800.39
503.00,475.00,1680.00,2358.50
578.00,469.00,1680.00,530.33
496.00,449.00,1680.00,707.11
576.00,448.00,1680.00,883.88
509.00,444.00,1680.00,530.33
531.00,421.00,1680.00,1566.25
559.00,453.00,1680.00,728.87
554.00,444.00,1680.00,707.11
555.00,442.00,1680.00,530.33
523.00,426.00,1680.00,530.33
522.00,424.00,1680.00,800.39
520.00,421.00,1680.00,530.33
516.00,421.00,1680.00,530.33
519.00,419.00,1680.00,800.39
532.00,402.00,1680.00,2683.86
496.00,381.00,1680.00,6068.62
498.00,504.00,1681.00,4100.30
557.00,483.00,1681.00,1414.21
560.00,474.00,1681.00,707.11
524.00,461.00,1681.00,530.33
511.00,461.00,1681.00,625.00
498.00,462.00,1681.00,2298.10
554.00,438.00,1681.00,1629.80
506.00,420.00,1681.00,625.00
565.00,428.00,1681.00,3994.14
527.00,480.00,1681.00,530.33
516.00,477.00,1681.00,530.33
524.00,470.00,1681.00,1179.25
553.00,448.00,1681.00,530.33
533.00,440.00,1681.00,625.00
541.00,439.00,1681.00,2186.61
510.00,434.00,1681.00,728.87
539.00,430.00,1681.00,530.33
525.00,390.00,1681.00,3923.09
495.00,385.00,1681.00,3691.21
509.00,392.00,1681.00,10007.81
547.00,354.00,1681.00,3644.34
471.00,314.00,1681.00,707.11
469.00,333.00,1681.00,530.33
470.00,537.00,1682.00,4808.85
539.00,502.00,1682.00,1700.18
565.00,489.00,1682.00,883.88
571.00,485.00,1682.00,1352.08
561.00,482.00,1682.00,883.88
566.00,478.00,1682.00,800.39
572.00,471.00,1682.00,800.39
482.00,461.00,1682.00,1237.44
602.00,465.00,1682.00,4611.47
568.00,448.00,1682.00,2388.12
499.00,453.00,1682.00,4776.24
573.00,435.00,1682.00,883.88
543.00,430.00,1682.00,800.39
528.00,423.00,1682.00,800.39
550.00,419.00,1682.00,1397.54
532.00,443.00,1682.00,1328.77
537.00,438.00,1682.00,530.33
511.00,435.00,1682.00,530.33
518.00,431.00,1682.00,530.33
517.00,430.00,1682.00,530.33
514.00,425.00,1682.00,800.39
512.00,423.00,1682.00,530.33
509.00,420.00,1682.00,530.33
492.00,360.00,1682.00,800.39
424.00,292.00,1682.00,800.39
484.00,529.00,1683.00,901.39
442.00,512.00,1683.00,883.88
542.00,506.00,1683.00,3457.33
553.00,486.00,1683.00,800.39
543.00,483.00,1683.00,883.88
493.00,483.00,1683.00,2236.07
588.00,480.00,1683.00,625.00
576.00,477.00,1683.00,883.88
507.00,488.00,1683.00,4177.69
518.00,475.00,1683.00,707.11
571.00,471.00,1683.00,1118.03
507.00,461.00,1683.00,901.39
544.00,418.00,1683.00,1741.05
529.00,472.00,1683.00,1075.29
563.00,464.00,1683.00,530.33
497.00,445.00,1683.00,1505.20
570.00,444.00,1683.00,1858.26
547.00,434.00,1683.00,838.53
528.00,425.00,1683.00,728.87
500.00,404.00,1683.00,976.28
494.00,393.00,1683.00,1060.66
510.00,389.00,1683.00,1075.29
502.00,385.00,1683.00,901.39
522.00,383.00,1683.00,530.33
510.00,382.00,1683.00,707.11
577.00,376.00,1683.00,4201.93
569.00,304.00,1683.00,2298.10
573.00,492.00,1684.00,883.88
556.00,488.00,1684.00,800.39
588.00,487.00,1684.00,2125.00
512.00,471.00,1684.00,1231.11
489.00,462.00,1684.00,3877.02
622.00,463.00,1684.00,3154.86
626.00,449.00,1684.00,530.33
502.00,440.00,1684.00,3553.17
458.00,430.00,1684.00,625.00
516.00,426.00,1684.00,625.00
463.00,429.00,1684.00,2971.22
465.00,413.00,1684.00,901.39
528.00,476.00,1684.00,530.33
553.00,474.00,1684.00,625.00
570.00,454.00,1684.00,1505.20
557.00,439.00,1684.00,530.33
526.00,425.00,1684.00,530.33
525.00,423.00,1684.00,530.33
535.00,420.00,1684.00,530.33
534.00,418.00,1684.00,728.87
485.00,308.00,1684.00,9011.28
543.00,501.00,1685.00,800.39
555.00,491.00,1685.00,883.88
512.00,484.00,1685.00,838.53
497.00,415.00,1685.00,901.39
536.00,476.00,1685.00,625.00
532.00,440.00,1685.00,625.00
566.00,440.00,1685.00,625.00
565.00,438.00,1685.00,625.00
570.00,436.00,1685.00,530.33
532.00,436.00,1685.00,530.33
569.00,432.00,1685.00,530.33
529.00,432.00,1685.00,1505.20
544.00,422.00,1685.00,530.33
526.00,425.00,1685.00,1352.08
523.00,421.00,1685.00,530.33
523.00,412.00,1685.00,530.33
503.00,405.00,1685.00,1505.20
532.00,379.00,1685.00,707.11
560.00,393.00,1685.00,6496.39
575.00,363.00,1685.00,530.33
499.00,506.00,1686.00,4531.14
567.00,506.00,1686.00,4810.47
507.00,487.00,1686.00,530.33
557.00,488.00,1686.00,1425.22
496.00,480.00,1686.00,883.88
524.00,475.00,1686.00,976.28
502.00,476.00,1686.00,2080.41
610.00,444.00,1686.00,4990.62
495.00,429.00,1686.00,3087.27
597.00,423.00,1686.00,707.11
603.00,417.00,1686.00,1237.44
580.00,491.00,1686.00,707.11
578.00,489.00,1686.00,530.33
577.00,488.00,1686.00,530.33
572.00,483.00,1686.00,530.33
535.00,484.00,1686.00,625.00
536.00,482.00,1686.00,625.00
516.00,460.00,1686.00,1463.09
586.00,440.00,1686.00,800.39
555.00,437.00,1686.00,530.33
527.00,430.00,1686.00,530.33
567.00,426.00,1686.00,530.33
569.00,425.00,1686.00,707.11
572.00,413.00,1686.00,1789.73
574.00,404.00,1686.00,728.87
498.00,535.00,1687.00,951.97
493.00,530.00,1687.00,976.28
592.00,530.00,1687.00,4957.63
476.00,505.00,1687.00,1286.95
553.00,504.00,1687.00,901.39
559.00,502.00,1687.00,728.87
633.00,512.00,1687.00,4339.14
639.00,516.00,1687.00,901.39
524.00,499.00,1687.00,2515.58
580.00,458.00,1687.00,625.00
570.00,446.00,1687.00,530.33
578.00,446.00,1687.00,1075.29
571.00,445.00,1687.00,530.33
525.00,438.00,1687.00,625.00
576.00,433.00,1687.00,530.33
554.00,431.00,1687.00,625.00
571.00,422.00,1687.00,530.33
572.00,421.00,1687.00,625.00
573.00,419.00,1687.00,530.33
624.00,409.00,1687.00,2253.47
544.00,415.00,1687.00,5590.17
571.00,378.00,1687.00,530.33
570.00,395.00,1687.00,6778.87
568.00,397.00,1687.00,530.33
567.00,382.00,1687.00,530.33
627.00,561.00,1688.00,625.00
620.00,560.00,1688.00,1060.66
614.00,569.00,1688.00,3952.85
619.00,554.00,1688.00,800.39
612.00,546.00,1688.00,901.39
602.00,546.00,1688.00,1681.70
601.00,508.00,1688.00,530.33
603.00,501.00,1688.00,3186.89
501.00,490.00,1688.00,1328.77
517.00,479.00,1688.00,1250.00
582.00,475.00,1688.00,883.88
608.00,477.00,1688.00,4705.38
607.00,472.00,1688.00,625.00
518.00,459.00,1688.00,901.39
525.00,446.00,1688.00,625.00
518.00,438.00,1688.00,707.11
563.00,434.00,1688.00,976.28
571.00,461.00,1688.00,1060.66
569.00,458.00,1688.00,530.33
567.00,456.00,1688.00,883.88
532.00,440.00,1688.00,625.00
579.00,437.00,1688.00,707.11
583.00,431.00,1688.00,1875.00
520.00,426.00,1688.00,530.33
519.00,425.00,1688.00,625.00
504.00,414.00,1688.00,2128.67
574.00,404.00,1688.00,3439.20
604.00,395.00,1688.00,4651.95
606.00,395.00,1688.00,530.33
581.00,383.00,1688.00,1414.21
590.00,370.00,1688.00,4048.53
600.00,358.00,1688.00,3599.05
590.00,344.00,1688.00,728.87
621.00,599.00,1689.00,728.87
522.00,486.00,1689.00,1237.44
494.00,490.00,1689.00,3752.08
514.00,479.00,1689.00,530.33
506.00,465.00,1689.00,530.33
581.00,460.00,1689.00,707.11
543.00,433.00,1689.00,1007.78
506.00,420.00,1689.00,707.11
531.00,465.00,1689.00,530.33
526.00,464.00,1689.00,1118.03
532.00,454.00,1689.00,530.33
519.00,455.00,1689.00,1237.44
515.00,452.00,1689.00,625.00
556.00,442.00,1689.00,1505.20
535.00,491.00,1690.00,800.39
574.00,445.00,1690.00,800.39
527.00,434.00,1690.00,901.39
538.00,476.00,1690.00,625.00
534.00,473.00,1690.00,800.39
529.00,467.00,1690.00,530.33
544.00,434.00,1690.00,1060.66
546.00,429.00,1690.00,728.87
501.00,359.00,1690.00,6207.35
591.00,493.00,1691.00,2150.58
552.00,490.00,1691.00,976.28
580.00,486.00,1691.00,625.00
542.00,489.00,1691.00,1179.25
584.00,473.00,1691.00,707.11
596.00,443.00,1691.00,883.88
467.00,433.00,1691.00,1250.00
517.00,428.00,1691.00,2128.67
479.00,423.00,1691.00,800.39
487.00,416.00,1691.00,883.88
522.00,464.00,1691.00,976.28
552.00,443.00,1691.00,530.33
477.00,302.00,1691.00,2636.88
555.00,487.00,1692.00,1566.25
519.00,473.00,1692.00,901.39
502.00,473.00,1692.00,2125.00
579.00,463.00,1692.00,1425.22
537.00,492.00,1692.00,1328.77
529.00,488.00,1692.00,2034.85
528.00,467.00,1692.00,625.00
518.00,447.00,1692.00,530.33
523.00,450.00,1692.00,1767.77
550.00,435.00,1692.00,530.33
470.00,283.00,1692.00,1250.00
521.00,512.00,1693.00,3411.84
473.00,485.00,1693.00,530.33
494.00,457.00,1693.00,3186.89
572.00,443.00,1693.00,707.11
493.00,441.00,1693.00,530.33
598.00,442.00,1693.00,1328.77
577.00,435.00,1693.00,976.28
541.00,431.00,1693.00,1581.14
549.00,423.00,1693.00,707.11
605.00,487.00,1693.00,530.33
580.00,484.00,1693.00,707.11
537.00,482.00,1693.00,625.00
575.00,479.00,1693.00,1237.44
539.00,478.00,1693.00,1075.29
574.00,464.00,1693.00,625.00
519.00,464.00,1693.00,2325.13
561.00,445.00,1693.00,530.33
510.00,439.00,1693.00,530.33
508.00,438.00,1693.00,728.87
506.00,437.00,1693.00,530.33
552.00,435.00,1693.00,838.53
497.00,433.00,1693.00,530.33
509.00,523.00,1694.00,707.11
560.00,497.00,1694.00,625.00
485.00,493.00,1694.00,976.28
577.00,483.00,1694.00,976.28
529.00,481.00,1694.00,1352.08
506.00,473.00,1694.00,838.53
496.00,459.00,1694.00,3473.11
468.00,443.00,1694.00,3644.34
451.00,419.00,1694.00,800.39
451.00,409.00,1694.00,1875.00
572.00,409.00,1694.00,2015.56
566.00,473.00,1694.00,728.87
568.00,468.00,1694.00,530.33
574.00,460.00,1694.00,800.39
515.00,456.00,1694.00,625.00
522.00,455.00,1694.00,625.00
560.00,434.00,1694.00,901.39
554.00,427.00,1694.00,625.00
546.00,382.00,1694.00,5221.65
533.00,555.00,1695.00,4140.12
601.00,542.00,1695.00,4611.47
563.00,539.00,1695.00,3972.56
600.00,513.00,1695.00,2564.79
577.00,506.00,1695.00,3750.00
602.00,493.00,1695.00,2744.31
566.00,487.00,1695.00,800.39
640.00,496.00,1695.00,4257.35
582.00,473.00,1695.00,2401.17
592.00,442.00,1695.00,2128.67
513.00,446.00,1695.00,1075.29
509.00,444.00,1695.00,901.39
527.00,444.00,1695.00,1875.00
563.00,438.00,1695.00,530.33
549.00,439.00,1695.00,728.87
490.00,497.00,1696.00,1414.21
505.00,507.00,1696.00,5251.49
529.00,489.00,1696.00,1952.56
510.00,478.00,1696.00,707.11
519.00,460.00,1696.00,530.33
493.00,455.00,1696.00,5625.00
514.00,432.00,1696.00,530.33
567.00,455.00,1696.00,530.33
542.00,444.00,1696.00,530.33
530.00,444.00,1696.00,728.87
574.00,431.00,1696.00,2225.56
542.00,409.00,1696.00,1286.95
533.00,406.00,1696.00,1505.20
557.00,393.00,1696.00,728.87
536.00,480.00,1697.00,800.39
525.00,479.00,1697.00,1237.44
603.00,463.00,1697.00,1510.38
585.00,472.00,1697.00,3986.30
572.00,447.00,1697.00,530.33
524.00,444.00,1697.00,707.11
564.00,438.00,1697.00,800.39
573.00,430.00,1697.00,1231.11
521.00,467.00,1697.00,530.33
608.00,424.00,1697.00,1505.20
561.00,405.00,1697.00,1425.22
554.00,496.00,1698.00,2019.44
581.00,450.00,1698.00,728.87
517.00,438.00,1698.00,530.33
527.00,450.00,1698.00,530.33
526.00,449.00,1698.00,530.33
556.00,443.00,1698.00,530.33
522.00,434.00,1698.00,1075.29
565.00,434.00,1698.00,1328.77
573.00,566.00,1699.00,5340.00
509.00,488.00,1699.00,530.33
517.00,489.00,1699.00,1858.26
582.00,456.00,1699.00,530.33
467.00,457.00,1699.00,2850.44
515.00,451.00,1699.00,883.88
528.00,436.00,1699.00,530.33
483.00,448.00,1699.00,7526.00
561.00,477.00,1699.00,976.28
582.00,474.00,1699.00,530.33
565.00,472.00,1699.00,625.00
526.00,463.00,1699.00,530.33
516.00,420.00,1699.00,4919.67
517.00,431.00,1699.00,530.33
519.00,429.00,1699.00,530.33
577.00,652.00,1700.00,625.00
570.00,633.00,1700.00,2601.08
558.00,623.00,1700.00,1700.18
567.00,611.00,1700.00,901.39
583.00,600.00,1700.00,883.88
565.00,584.00,1700.00,883.88
545.00,520.00,1700.00,2183.03
559.00,509.00,1700.00,4201.93
541.00,494.00,1700.00,901.39
599.00,455.00,1700.00,1566.25
564.00,437.00,1700.00,901.39
544.00,432.00,1700.00,530.33
515.00,506.00,1700.00,625.00
526.00,490.00,1700.00,530.33
527.00,489.00,1700.00,530.33
594.00,489.00,1700.00,1179.25
579.00,490.00,1700.00,838.53
520.00,486.00,1700.00,530.33
530.00,487.00,1700.00,1060.66
523.00,484.00,1700.00,530.33
526.00,482.00,1700.00,976.28
530.00,479.00,1700.00,530.33
531.00,478.00,1700.00,530.33
573.00,481.00,1700.00,2531.06
591.00,478.00,1700.00,2675.12
573.00,472.00,1700.00,530.33
601.00,468.00,1700.00,728.87
589.00,469.00,1700.00,901.39
580.00,470.00,1700.00,976.28
567.00,471.00,1700.00,1700.18
581.00,464.00,1700.00,530.33
588.00,463.00,1700.00,901.39
565.00,462.00,1700.00,530.33
576.00,459.00,1700.00,2907.43
581.00,453.00,1700.00,1185.85
538.00,447.00,1700.00,1414.21
524.00,439.00,1700.00,625.00
520.00,432.00,1700.00,530.33
569.00,416.00,1700.00,2877.72
580.00,389.00,1700.00,883.88
593.00,386.00,1700.00,4257.35
592.00,383.00,1700.00,1152.44
524.00,380.00,1700.00,3760.40
567.00,379.00,1700.00,4743.42
615.00,683.00,1701.00,530.33
599.00,678.00,1701.00,3125.00
606.00,658.00,1701.00,5692.65
471.00,564.00,1701.00,728.87
545.00,556.00,1701.00,2610.08
537.00,556.00,1701.00,7690.29
507.00,529.00,1701.00,4126.89
563.00,512.00,1701.00,530.33
590.00,521.00,1701.00,4417.65
576.00,502.00,1701.00,800.39
534.00,513.00,1701.00,5876.33
533.00,514.00,1701.00,838.53
534.00,510.00,1701.00,625.00
538.00,491.00,1701.00,707.11
582.00,488.00,1701.00,2388.12
479.00,473.00,1701.00,2236.07
666.00,471.00,1701.00,1944.54
469.00,464.00,1701.00,800.39
475.00,454.00,1701.00,2136.00
485.00,444.00,1701.00,2576.94
588.00,441.00,1701.00,1566.25
569.00,423.00,1701.00,707.11
559.00,422.00,1701.00,2298.10
494.00,394.00,1701.00,530.33
557.00,491.00,1701.00,530.33
556.00,485.00,1701.00,530.33
530.00,486.00,1701.00,625.00
534.00,473.00,1701.00,625.00
569.00,456.00,1701.00,530.33
565.00,456.00,1701.00,530.33
524.00,451.00,1701.00,530.33
522.00,450.00,1701.00,728.87
528.00,448.00,1701.00,530.33
551.00,447.00,1701.00,530.33
527.00,447.00,1701.00,530.33
519.00,447.00,1701.00,530.33
550.00,446.00,1701.00,530.33
538.00,437.00,1701.00,530.33
541.00,433.00,1701.00,530.33
526.00,429.00,1701.00,883.88
524.00,427.00,1701.00,625.00
523.00,425.00,1701.00,625.00
480.00,391.00,1701.00,3186.89
459.00,354.00,1701.00,7555.01
603.00,708.00,1702.00,1858.26
593.00,689.00,1702.00,707.11
528.00,626.00,1702.00,2050.15
576.00,606.00,1702.00,1286.95
573.00,591.00,1702.00,2752.84
556.00,578.00,1702.00,1328.77
554.00,570.00,1702.00,800.39
539.00,575.00,1702.00,3650.77
534.00,561.00,1702.00,4257.35
638.00,549.00,1702.00,976.28
490.00,556.00,1702.00,3925.08
631.00,545.00,1702.00,530.33
485.00,543.00,1702.00,883.88
491.00,544.00,1702.00,1286.95
524.00,537.00,1702.00,2236.07
575.00,502.00,1702.00,4331.93
518.00,498.00,1702.00,3074.59
630.00,486.00,1702.00,1007.78
512.00,480.00,1702.00,1875.00
568.00,476.00,1702.00,976.28
497.00,463.00,1702.00,800.39
453.00,454.00,1702.00,1789.73
480.00,446.00,1702.00,800.39
479.00,436.00,1702.00,1231.11
542.00,476.00,1702.00,625.00
539.00,475.00,1702.00,838.53
533.00,456.00,1702.00,625.00
528.00,454.00,1702.00,1060.66
553.00,444.00,1702.00,530.33
567.00,444.00,1702.00,1060.66
527.00,440.00,1702.00,901.39
566.00,438.00,1702.00,530.33
554.00,439.00,1702.00,800.39
524.00,438.00,1702.00,530.33
558.00,435.00,1702.00,1250.00
531.00,432.00,1702.00,530.33
485.00,408.00,1702.00,1976.42
519.00,411.00,1702.00,2877.72
484.00,397.00,1702.00,1075.29
470.00,397.00,1702.00,3104.94
467.00,383.00,1702.00,1457.74
470.00,355.00,1702.00,1525.82
444.00,356.00,1702.00,1505.20
455.00,363.00,1702.00,4685.42
452.00,362.00,1702.00,728.87
473.00,350.00,1702.00,625.00
414.00,300.00,1702.00,2657.54
501.00,563.00,1703.00,1250.00
519.00,561.00,1703.00,2183.03
571.00,487.00,1703.00,625.00
556.00,492.00,1703.00,1845.60
500.00,489.00,1703.00,1858.26
516.00,473.00,1703.00,976.28
508.00,464.00,1703.00,707.11
449.00,461.00,1703.00,901.39
596.00,454.00,1703.00,707.11
559.00,472.00,1703.00,530.33
564.00,464.00,1703.00,625.00
517.00,451.00,1703.00,530.33
515.00,450.00,1703.00,530.33
514.00,449.00,1703.00,625.00
578.00,449.00,1703.00,707.11
526.00,437.00,1703.00,707.11
577.00,391.00,1703.00,707.11
480.00,393.00,1703.00,2741.46
506.00,387.00,1703.00,2150.58
555.00,390.00,1703.00,3194.23
459.00,361.00,1703.00,976.28
543.00,593.00,1704.00,1505.20
556.00,587.00,1704.00,1075.29
528.00,579.00,1704.00,800.39
489.00,577.00,1704.00,1858.26
518.00,582.00,1704.00,2885.85
515.00,458.00,1704.00,530.33
587.00,438.00,1704.00,2183.03
528.00,420.00,1704.00,800.39
574.00,449.00,1704.00,530.33
566.00,453.00,1704.00,1802.78
547.00,442.00,1704.00,625.00
564.00,435.00,1704.00,530.33
558.00,434.00,1704.00,530.33
554.00,364.00,1704.00,728.87
496.00,368.00,1704.00,2918.15
517.00,514.00,1705.00,707.11
480.00,501.00,1705.00,1179.25
525.00,503.00,1705.00,1700.18
554.00,494.00,1705.00,625.00
554.00,488.00,1705.00,530.33
531.00,480.00,1705.00,707.11
513.00,472.00,1705.00,2186.61
578.00,464.00,1705.00,976.28
531.00,472.00,1705.00,530.33
573.00,470.00,1705.00,530.33
521.00,450.00,1705.00,530.33
533.00,446.00,1705.00,625.00
517.00,445.00,1705.00,530.33
580.00,443.00,1705.00,530.33
585.00,433.00,1705.00,530.33
592.00,427.00,1705.00,530.33
567.00,427.00,1705.00,530.33
594.00,426.00,1705.00,530.33
564.00,430.00,1705.00,1629.80
595.00,425.00,1705.00,530.33
517.00,423.00,1705.00,8400.15
524.00,425.00,1705.00,530.33
598.00,364.00,1705.00,4333.73
479.00,350.00,1705.00,1952.56
581.00,504.00,1706.00,2298.10
539.00,495.00,1706.00,1736.56
555.00,496.00,1706.00,2414.15
592.00,475.00,1706.00,625.00
580.00,476.00,1706.00,1566.25
513.00,472.00,1706.00,2809.03
579.00,448.00,1706.00,1152.44
522.00,437.00,1706.00,1629.80
521.00,457.00,1706.00,1566.25
530.00,451.00,1706.00,1414.21
571.00,443.00,1706.00,530.33
580.00,415.00,1706.00,530.33
581.00,413.00,1706.00,530.33
526.00,390.00,1706.00,2253.47
466.00,339.00,1706.00,1352.08
623.00,322.00,1706.00,3328.38
514.00,563.00,1707.00,2015.56
520.00,559.00,1707.00,5340.00
521.00,549.00,1707.00,530.33
586.00,536.00,1707.00,2610.08
502.00,525.00,1707.00,707.11
530.00,526.00,1707.00,1789.73
528.00,513.00,1707.00,1075.29
541.00,515.00,1707.00,1566.25
544.00,497.00,1707.00,976.28
537.00,495.00,1707.00,976.28
583.00,434.00,1707.00,1075.29
526.00,459.00,1707.00,625.00
532.00,454.00,1707.00,530.33
552.00,432.00,1707.00,2531.06
585.00,419.00,1707.00,1908.04
555.00,406.00,1707.00,2404.42
577.00,412.00,1707.00,6197.28
608.00,388.00,1707.00,1875.00
611.00,317.00,1707.00,1700.18
646.00,305.00,1707.00,883.88
620.00,299.00,1707.00,530.33
635.00,299.00,1707.00,4069.71
591.00,572.00,1708.00,2730.04
554.00,494.00,1708.00,976.28
513.00,474.00,1708.00,1700.18
500.00,467.00,1708.00,707.11
506.00,458.00,1708.00,1956.56
547.00,425.00,1708.00,530.33
532.00,472.00,1708.00,625.00
531.00,462.00,1708.00,530.33
527.00,459.00,1708.00,1397.54
524.00,454.00,1708.00,530.33
522.00,453.00,1708.00,800.39
529.00,445.00,1708.00,530.33
528.00,444.00,1708.00,530.33
533.00,442.00,1708.00,530.33
552.00,436.00,1708.00,800.39
552.00,410.00,1708.00,1802.78
564.00,385.00,1708.00,800.39
624.00,290.00,1708.00,1060.66
595.00,614.00,1709.00,2971.22
516.00,472.00,1709.00,883.88
582.00,470.00,1709.00,707.11
579.00,464.00,1709.00,530.33
511.00,456.00,1709.00,625.00
573.00,446.00,1709.00,707.11
538.00,435.00,1709.00,800.39
546.00,427.00,1709.00,1700.18
599.00,657.00,1710.00,2455.86
512.00,481.00,1710.00,1700.18
463.00,479.00,1710.00,4585.98
572.00,460.00,1710.00,1457.74
566.00,447.00,1710.00,530.33
557.00,437.00,1710.00,625.00
537.00,475.00,1710.00,625.00
524.00,458.00,1710.00,530.33
606.00,717.00,1711.00,1700.18
605.00,513.00,1711.00,6020.80
542.00,485.00,1711.00,976.28
577.00,478.00,1711.00,707.11
516.00,477.00,1711.00,2294.69
571.00,471.00,1711.00,625.00
422.00,464.00,1711.00,530.33
589.00,454.00,1711.00,1525.82
511.00,453.00,1711.00,707.11
491.00,442.00,1711.00,1179.25
557.00,490.00,1711.00,625.00
533.00,476.00,1711.00,530.33
534.00,475.00,1711.00,530.33
533.00,471.00,1711.00,530.33
556.00,423.00,1711.00,976.28
500.00,552.00,1712.00,3693.32
506.00,535.00,1712.00,728.87
509.00,529.00,1712.00,530.33
563.00,522.00,1712.00,530.33
513.00,523.00,1712.00,707.11
570.00,518.00,1712.00,3051.64
524.00,517.00,1712.00,2211.48
520.00,504.00,1712.00,530.33
561.00,501.00,1712.00,1505.20
527.00,499.00,1712.00,707.11
491.00,487.00,1712.00,625.00
571.00,482.00,1712.00,1152.44
506.00,454.00,1712.00,1845.60
524.00,425.00,1712.00,1875.00
509.00,505.00,1712.00,707.11
510.00,503.00,1712.00,530.33
507.00,473.00,1712.00,530.33
514.00,466.00,1712.00,901.39
542.00,443.00,1712.00,530.33
433.00,554.00,1713.00,976.28
477.00,537.00,1713.00,707.11
460.00,538.00,1713.00,2388.12
466.00,532.00,1713.00,530.33
469.00,530.00,1713.00,1060.66
474.00,525.00,1713.00,530.33
475.00,524.00,1713.00,530.33
476.00,523.00,1713.00,530.33
539.00,521.00,1713.00,3581.64
594.00,498.00,1713.00,883.88
559.00,493.00,1713.00,625.00
496.00,498.00,1713.00,3809.94
481.00,490.00,1713.00,4031.13
498.00,469.00,1713.00,2150.58
508.00,449.00,1713.00,2358.50
525.00,424.00,1713.00,1152.44
540.00,490.00,1713.00,530.33
566.00,475.00,1713.00,530.33
565.00,474.00,1713.00,530.33
528.00,455.00,1713.00,800.39
557.00,439.00,1713.00,530.33
431.00,612.00,1714.00,625.00
435.00,607.00,1714.00,530.33
439.00,600.00,1714.00,707.11
423.00,589.00,1714.00,7173.08
446.00,509.00,1714.00,5597.15
446.00,506.00,1714.00,625.00
457.00,490.00,1714.00,1231.11
523.00,490.00,1714.00,1152.44
518.00,483.00,1714.00,1060.66
519.00,475.00,1714.00,530.33
514.00,470.00,1714.00,901.39
578.00,464.00,1714.00,1118.03
506.00,460.00,1714.00,976.28
570.00,454.00,1714.00,530.33
522.00,451.00,1714.00,800.39
589.00,452.00,1714.00,2795.08
545.00,429.00,1714.00,901.39
525.00,427.00,1714.00,800.39
628.00,441.00,1714.00,7780.18
554.00,421.00,1714.00,625.00
557.00,397.00,1714.00,976.28
534.00,399.00,1714.00,1767.77
565.00,386.00,1714.00,1590.99
455.00,523.00,1715.00,1075.29
393.00,520.00,1715.00,951.97
408.00,521.00,1715.00,2427.06
587.00,484.00,1715.00,625.00
593.00,471.00,1715.00,1250.00
595.00,464.00,1715.00,1510.38
582.00,450.00,1715.00,883.88
514.00,442.00,1715.00,530.33
536.00,436.00,1715.00,530.33
552.00,427.00,1715.00,838.53
565.00,473.00,1715.00,883.88
506.00,455.00,1715.00,2648.70
553.00,440.00,1715.00,901.39
470.00,559.00,1716.00,5350.23
416.00,519.00,1716.00,728.87
404.00,518.00,1716.00,976.28
480.00,510.00,1716.00,901.39
461.00,515.00,1716.00,3400.37
480.00,496.00,1716.00,1457.74
537.00,500.00,1716.00,2576.94
519.00,482.00,1716.00,800.39
512.00,481.00,1716.00,707.11
527.00,481.00,1716.00,1237.44
568.00,446.00,1716.00,883.88
489.00,432.00,1716.00,1118.03
500.00,435.00,1716.00,2298.10
580.00,467.00,1716.00,1789.73
539.00,445.00,1716.00,530.33
560.00,438.00,1716.00,625.00
557.00,426.00,1716.00,800.39
510.00,396.00,1716.00,2481.18
564.00,346.00,1716.00,6109.67
439.00,605.00,1717.00,4065.86
442.00,509.00,1717.00,625.00
514.00,493.00,1717.00,625.00
518.00,483.00,1717.00,1075.29
510.00,479.00,1717.00,1505.20
572.00,484.00,1717.00,4422.95
503.00,448.00,1717.00,625.00
557.00,443.00,1717.00,625.00
506.00,413.00,1717.00,3400.37
421.00,628.00,1718.00,1179.25
564.00,441.00,1718.00,625.00
524.00,439.00,1718.00,625.00
517.00,428.00,1718.00,2500.00
558.00,489.00,1719.00,1250.00
530.00,468.00,1719.00,530.33
531.00,454.00,1719.00,530.33
526.00,550.00,1720.00,3553.17
556.00,498.00,1720.00,901.39
572.00,488.00,1720.00,530.33
568.00,487.00,1720.00,800.39
543.00,488.00,1720.00,1250.00
515.00,458.00,1720.00,1075.29
518.00,451.00,1720.00,1700.18
569.00,447.00,1720.00,800.39
516.00,440.00,1720.00,1237.44
526.00,437.00,1720.00,1060.66
538.00,426.00,1720.00,530.33
535.00,475.00,1720.00,1681.70
568.00,455.00,1720.00,707.11
565.00,453.00,1720.00,530.33
561.00,449.00,1720.00,530.33
555.00,444.00,1720.00,707.11
557.00,441.00,1720.00,976.28
